kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,evrak_sayisi,evrak_listesi,uyari_sayisi
IT_TUR_SERBEST_MESLEK_UCAK_DAVETIYE_ISTANBUL_COCUKSUZ,serbest_meslek,davetiye,ucak,istanbul,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_UCAK_DAVETIYE_ISTANBUL_COCUKLU,serbest_meslek,davetiye,ucak,istanbul,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_SERBEST_MESLEK_UCAK_DAVETIYE_IZMIR_COCUKSUZ,serbest_meslek,davetiye,ucak,izmir,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,2
IT_TUR_SERBEST_MESLEK_UCAK_DAVETIYE_IZMIR_COCUKLU,serbest_meslek,davetiye,ucak,izmir,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_SERBEST_MESLEK_UCAK_DAVETIYE_DIGER_COCUKSUZ,serbest_meslek,davetiye,ucak,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_UCAK_DAVETIYE_DIGER_COCUKLU,serbest_meslek,davetiye,ucak,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_ANKARA_COCUKSUZ,serbest_meslek,davetiye,arac,ankara,False,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_ANKARA_COCUKLU,serbest_meslek,davetiye,arac,ankara,True,21,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_ISTANBUL_COCUKSUZ,serbest_meslek,davetiye,arac,istanbul,False,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_ISTANBUL_COCUKLU,serbest_meslek,davetiye,arac,istanbul,True,21,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_IZMIR_COCUKSUZ,serbest_meslek,davetiye,arac,izmir,False,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_IZMIR_COCUKLU,serbest_meslek,davetiye,arac,izmir,True,21,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_DIGER_COCUKSUZ,serbest_meslek,davetiye,arac,diger,False,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_ARAC_DAVETIYE_DIGER_COCUKLU,serbest_meslek,davetiye,arac,diger,True,21,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_ANKARA_COCUKSUZ,serbest_meslek,davetiye,otobus,ankara,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_ANKARA_COCUKLU,serbest_meslek,davetiye,otobus,ankara,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_ISTANBUL_COCUKSUZ,serbest_meslek,davetiye,otobus,istanbul,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,serbest_meslek,davetiye,otobus,istanbul,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,serbest_meslek,davetiye,otobus,izmir,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_IZMIR_COCUKLU,serbest_meslek,davetiye,otobus,izmir,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,serbest_meslek,davetiye,otobus,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_OTOBUS_DAVETIYE_DIGER_COCUKLU,serbest_meslek,davetiye,otobus,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_ANKARA_COCUKSUZ,serbest_meslek,davetiye,gemi,ankara,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_ANKARA_COCUKLU,serbest_meslek,davetiye,gemi,ankara,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_ISTANBUL_COCUKSUZ,serbest_meslek,davetiye,gemi,istanbul,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_ISTANBUL_COCUKLU,serbest_meslek,davetiye,gemi,istanbul,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_IZMIR_COCUKSUZ,serbest_meslek,davetiye,gemi,izmir,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_IZMIR_COCUKLU,serbest_meslek,davetiye,gemi,izmir,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_DIGER_COCUKSUZ,serbest_meslek,davetiye,gemi,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_GEMI_DAVETIYE_DIGER_COCUKLU,serbest_meslek,davetiye,gemi,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_ANKARA_COCUKSUZ,serbest_meslek,davetiye,tren,ankara,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_ANKARA_COCUKLU,serbest_meslek,davetiye,tren,ankara,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_ISTANBUL_COCUKSUZ,serbest_meslek,davetiye,tren,istanbul,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_ISTANBUL_COCUKLU,serbest_meslek,davetiye,tren,istanbul,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_IZMIR_COCUKSUZ,serbest_meslek,davetiye,tren,izmir,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,1
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_IZMIR_COCUKLU,serbest_meslek,davetiye,tren,izmir,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_DIGER_COCUKSUZ,serbest_meslek,davetiye,tren,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT,0
IT_TUR_SERBEST_MESLEK_TREN_DAVETIYE_DIGER_COCUKLU,serbest_meslek,davetiye,tren,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|TICARI_ODA_KAYDI|VERGI_LEVHASI_SERBEST|MADDI_GELIR_SERBEST|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_EMEKLI_UCAK_OTEL_ANKARA_COCUKSUZ,emekli,otel,ucak,ankara,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|EMEKLILIK_BELGESI|MADDI_GELIR_EMEKLI|TEMINAT,2
IT_TUR_EMEKLI_UCAK_OTEL_ANKARA_COCUKLU,emekli,otel,ucak,ankara,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|EMEKLILIK_BELGESI|MADDI_GELIR_EMEKLI|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,6
IT_TUR_EMEKLI_UCAK_OTEL_ISTANBUL_COCUKSUZ,emekli,otel,ucak,istanbul,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|EMEKLILIK_BELGESI|MADDI_GELIR_EMEKLI|TEMINAT,1
IT_TUR_EMEKLI_UCAK_OTEL_ISTANBUL_COCUKLU,emekli,otel,ucak,istanbul,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|EMEKLILIK_BELGESI|MADDI_GELIR_EMEKLI|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_EMEKLI_UCAK_OTEL_IZMIR_COCUKSUZ,emekli,otel,ucak,izmir,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|EMEKLILIK_BELGESI|MADDI_GELIR_EMEKLI|TEMINAT,1
